,,,,,,,,,CREATE,,,,,FileID GUID (RSP) ,CreateOptions (REQ),FileAttributes (REQ) ,FileAttributes (RSP) ,AllocationSize (RSP),FilePath 
,,,,,,,,,CLOSE,,,,,FileID GUID (REQ/RSP) ,CreationTime (RSP) ,LastWrite (RSP),LastChange (RSP),File Attributes (RSP) ,EnfOfFile (RSP)
,,,,,,,,,QUERY_INFO,,,,,FileID GUID (REQ/RSP) ,InfoType (REQ),FileInfoClass (REQ),,,
,,,,,,,,,SET_INFO,,,,,FileID GUID (REQ/RSP) ,InfoType (REQ),FileInfoClass (REQ),"NewFilePathSolo para la File Info Class numero 10 (renombrado), contiene el nuevo path anonimizado (salvo la ultima extension,mantiene la estructura de subdirectorios)",,
,,,,,,,,,READ,,,,,FileID GUID (REQ/RSP),Length (REQ),Offset (REQ) ,DataLength (RSP) ,DataRemaining (RSP) ,
,,,,,,,,,WRITE,,,,,FileID GUID (REQ/RSP) ,Length (REQ),Offset (REQ) ,DataLength (RSP) ,,
,,,,,,,,,FLUSH,,,,,FileID GUID (REQ/RSP) ,,,,,
,,,,,,,,,LOCK,,,,,FileID GUID (REQ/RSP) ,,,,,
,,,,,,,,,IOCTL,,,,,FileID GUID (REQ/RSP) ,,,,,
,,,,,,,,,QUERY_DIRECTORY,,,,,FileID GUID (REQ/RSP) ,,,,,
,,,,,,,,,CHANGE_NOTIFY,,,,,FileID GUID (REQ/RSP) ,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
192.168.1.4,49245,192.168.1.5,445,40,77.163661,77.163661,77.164538,77.164538,SET_INFO,0,0,0,5.0,51010000000000007d000000ffffffff,1,10,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\73fd602535a45c84\7188548fc628a1ed\148482d318ae0cfe.aleta,,
192.168.1.4,49245,192.168.1.5,445,40,77.164870,77.164870,77.165567,77.165567,QUERY_INFO,0,0,0,5.0,5101000000000000,1,34,,,
192.168.1.4,49245,192.168.1.5,445,40,77.166078,77.166078,77.167063,77.167063,CLOSE,0,0,0,5.0,51010000000000007d000000ffffffff,0.000000,0.000000,0.000000,0,0
192.168.1.4,49245,192.168.1.5,445,40,77.167545,77.167545,77.168270,77.168270,CREATE,0,0,0,5.0,550100000000000081000000ffffffff,96,128,32,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\73fd602535a45c84\7188548fc628a1ed\b7ad8e23cce512d5.pdf
192.168.1.4,49245,192.168.1.5,445,40,77.168911,77.168911,77.170149,77.170149,WRITE,0,0,0,5.0,550100000000000081000000ffffffff,83,0,83,,
192.168.1.4,49245,192.168.1.5,445,40,77.170491,77.170491,77.171131,77.171131,CLOSE,0,0,0,5.0,550100000000000081000000ffffffff,1574864313.041382,1574868382.850875,1574868382.850875,32,83
192.168.1.4,49245,192.168.1.5,445,40,77.171492,77.171492,77.171963,77.171963,CREATE,0,0,0,5.0,590100000000000085000000ffffffff,2097216,0,32,83,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\73fd602535a45c84\7188548fc628a1ed\b7ad8e23cce512d5.pdf
192.168.1.4,49245,192.168.1.5,445,40,77.172477,77.172477,77.173538,77.173538,SET_INFO,0,0,0,5.0,590100000000000085000000ffffffff,1,13,,,
192.168.1.4,49245,192.168.1.5,445,40,77.173831,77.173831,77.174469,77.174469,CLOSE,0,0,0,5.0,590100000000000085000000ffffffff,0.000000,0.000000,0.000000,0,0
192.168.1.4,49245,192.168.1.5,445,40,77.174981,77.174981,77.175884,77.175884,CREATE,0,0,0,5.0,5d0100000000000089000000ffffffff,96,128,32,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\73fd602535a45c84\7188548fc628a1ed\b7ad8e23cce512d5.pdf
192.168.1.4,49245,192.168.1.5,445,40,77.176490,77.176490,77.177845,77.177845,WRITE,0,0,0,5.0,5d0100000000000089000000ffffffff,83,0,83,,
192.168.1.4,49245,192.168.1.5,445,40,77.178526,77.178526,77.179558,77.179558,CLOSE,0,0,0,5.0,5d0100000000000089000000ffffffff,1574864313.041382,1574868382.866499,1574868382.866499,32,83
192.168.1.4,49245,192.168.1.5,445,40,77.180107,77.180107,77.180540,77.180540,CREATE,0,0,0,5.0,61010000000000008d000000ffffffff,2097216,0,32,83,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\73fd602535a45c84\7188548fc628a1ed\b7ad8e23cce512d5.pdf
192.168.1.4,49245,192.168.1.5,445,40,77.181370,77.181370,77.182147,77.182147,SET_INFO,0,0,0,5.0,61010000000000008d000000ffffffff,1,13,,,
192.168.1.4,49245,192.168.1.5,445,40,77.182419,77.182419,77.182980,77.182980,CLOSE,0,0,0,5.0,61010000000000008d000000ffffffff,0.000000,0.000000,0.000000,0,0
192.168.1.4,49245,192.168.1.5,445,40,77.183573,77.183573,77.183872,77.183872,CREATE,1,c0000034,0,5.0,0,2097216,0,0,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\73fd602535a45c84\7188548fc628a1ed\b7ad8e23cce512d5.pdf
192.168.1.4,49245,192.168.1.5,445,40,77.184298,77.184298,77.184894,77.184894,CREATE,0,0,0,5.0,650100000000000091000000ffffffff,96,128,32,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\73fd602535a45c84\7188548fc628a1ed\92de13d3033c04c4.hta
192.168.1.4,49245,192.168.1.5,445,40,77.185364,77.185484,77.185946,77.185946,WRITE,0,0,0,5.0,650100000000000091000000ffffffff,3916,0,3916,,
192.168.1.4,49245,192.168.1.5,445,40,77.187026,77.187026,77.187255,77.187255,WRITE,0,0,0,5.0,650100000000000091000000ffffffff,174,3916,174,,
192.168.1.4,49245,192.168.1.5,445,40,77.187633,77.187633,77.187918,77.187918,WRITE,0,0,0,5.0,650100000000000091000000ffffffff,42,4090,42,,
192.168.1.4,49245,192.168.1.5,445,40,77.189734,77.189734,77.190381,77.190381,CLOSE,0,0,0,5.0,650100000000000091000000ffffffff,1574868382.397750,1574868382.866499,1574868382.866499,32,4132
192.168.1.4,49245,192.168.1.5,445,40,77.201037,77.201037,77.201229,77.201229,CREATE,0,0,0,5.0,690100000000000095000000ffffffff,96,0,32,536230,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\73fd602535a45c84\7188548fc628a1ed\cc6cca1e48663da8.pdf
192.168.1.4,49245,192.168.1.5,445,40,77.201229,77.201229,77.201229,77.201229,CREATE,0,0,0,5.0,6d0100000000000099000000ffffffff,96,0,32,536230,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\73fd602535a45c84\7188548fc628a1ed\cc6cca1e48663da8.pdf
192.168.1.4,49245,192.168.1.5,445,40,77.207341,77.207341,77.279040,77.280190,READ,0,0,0,5.0,690100000000000095000000ffffffff,65536,0,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.207491,77.207491,77.280190,77.290327,READ,0,0,0,5.0,690100000000000095000000ffffffff,65536,65536,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.284370,77.284370,77.304942,77.305980,READ,0,0,0,5.0,690100000000000095000000ffffffff,65536,262144,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.283957,77.283957,77.306399,77.312352,READ,0,0,0,5.0,690100000000000095000000ffffffff,65536,131072,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.284645,77.284645,77.312352,77.313392,READ,0,0,0,5.0,690100000000000095000000ffffffff,65536,196608,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.284508,77.284508,77.313392,77.316268,READ,0,0,0,5.0,690100000000000095000000ffffffff,65536,327680,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.306479,77.306479,77.331351,77.333889,READ,0,0,0,5.0,690100000000000095000000ffffffff,65536,393216,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.308561,77.308561,77.333889,77.334091,READ,0,0,0,5.0,690100000000000095000000ffffffff,11942,524288,11942,0,
192.168.1.4,49245,192.168.1.5,445,40,77.308677,77.308677,77.334091,77.335526,READ,0,0,0,5.0,690100000000000095000000ffffffff,65536,458752,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.351449,77.353668,77.356171,77.356171,WRITE,0,0,0,5.0,6d0100000000000099000000ffffffff,65536,65536,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.349496,77.351224,77.357795,77.357795,WRITE,0,0,0,5.0,6d0100000000000099000000ffffffff,65536,0,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.353668,77.356870,77.364376,77.364376,WRITE,0,0,0,5.0,6d0100000000000099000000ffffffff,65536,131072,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.356870,77.359777,77.368451,77.368451,WRITE,0,0,0,5.0,6d0100000000000099000000ffffffff,65536,196608,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.366517,77.368725,77.369755,77.369755,WRITE,0,0,0,5.0,6d0100000000000099000000ffffffff,65536,458752,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.368725,77.369284,77.370124,77.370124,WRITE,0,0,0,5.0,6d0100000000000099000000ffffffff,11952,524288,11952,,
192.168.1.4,49245,192.168.1.5,445,40,77.364470,77.366517,77.370570,77.370570,WRITE,0,0,0,5.0,6d0100000000000099000000ffffffff,65536,393216,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.359777,77.361997,77.371155,77.371155,WRITE,0,0,0,5.0,6d0100000000000099000000ffffffff,65536,262144,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.361997,77.364470,77.371617,77.371617,WRITE,0,0,0,5.0,6d0100000000000099000000ffffffff,65536,327680,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.371992,77.371992,77.372198,77.372198,CLOSE,0,0,0,5.0,690100000000000095000000ffffffff,0.000000,0.000000,0.000000,0,0
192.168.1.4,49245,192.168.1.5,445,40,77.372465,77.372465,77.373016,77.373016,CLOSE,0,0,0,5.0,6d0100000000000099000000ffffffff,1574864313.053382,1574868383.054000,1574868383.054000,32,536240
192.168.1.4,49245,192.168.1.5,445,40,77.373456,77.373456,77.373750,77.373750,CREATE,0,0,0,5.0,71010000000000009d000000ffffffff,2097184,0,32,536240,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\73fd602535a45c84\7188548fc628a1ed\cc6cca1e48663da8.pdf
192.168.1.4,49245,192.168.1.5,445,40,77.374178,77.374178,77.376586,77.376586,SET_INFO,0,0,0,5.0,71010000000000009d000000ffffffff,1,10,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\73fd602535a45c84\7188548fc628a1ed\0b1f3f799955a9a1.aleta,,
192.168.1.4,49245,192.168.1.5,445,40,77.376907,77.376907,77.377091,77.377091,QUERY_INFO,0,0,0,5.0,7101000000000000,1,34,,,
192.168.1.4,49245,192.168.1.5,445,40,77.377440,77.377440,77.378015,77.378015,CLOSE,0,0,0,5.0,71010000000000009d000000ffffffff,0.000000,0.000000,0.000000,0,0
192.168.1.4,49245,192.168.1.5,445,40,77.378385,77.378385,77.379873,77.379873,CREATE,0,0,0,5.0,7501000000000000a1000000ffffffff,96,128,32,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\73fd602535a45c84\7188548fc628a1ed\cc6cca1e48663da8.pdf
192.168.1.4,49245,192.168.1.5,445,40,77.380307,77.380307,77.380857,77.380857,WRITE,0,0,0,5.0,7501000000000000a1000000ffffffff,83,0,83,,
192.168.1.4,49245,192.168.1.5,445,40,77.381293,77.381293,77.381837,77.381837,CLOSE,0,0,0,5.0,7501000000000000a1000000ffffffff,1574864313.053382,1574868383.069626,1574868383.069626,32,83
192.168.1.4,49245,192.168.1.5,445,40,77.382151,77.382151,77.382398,77.382398,CREATE,0,0,0,5.0,7901000000000000a5000000ffffffff,2097216,0,32,83,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\73fd602535a45c84\7188548fc628a1ed\cc6cca1e48663da8.pdf
192.168.1.4,49245,192.168.1.5,445,40,77.382705,77.382705,77.382873,77.382873,SET_INFO,0,0,0,5.0,7901000000000000a5000000ffffffff,1,13,,,
192.168.1.4,49245,192.168.1.5,445,40,77.383060,77.383060,77.383578,77.383578,CLOSE,0,0,0,5.0,7901000000000000a5000000ffffffff,0.000000,0.000000,0.000000,0,0
192.168.1.4,49245,192.168.1.5,445,40,77.383906,77.383906,77.384418,77.384418,CREATE,0,0,0,5.0,7d01000000000000a9000000ffffffff,96,128,32,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\73fd602535a45c84\7188548fc628a1ed\cc6cca1e48663da8.pdf
192.168.1.4,49245,192.168.1.5,445,40,77.384723,77.384723,77.385218,77.385218,WRITE,0,0,0,5.0,7d01000000000000a9000000ffffffff,83,0,83,,
192.168.1.4,49245,192.168.1.5,445,40,77.385421,77.385421,77.385892,77.385892,CLOSE,0,0,0,5.0,7d01000000000000a9000000ffffffff,1574864313.053382,1574868383.069626,1574868383.069626,32,83
192.168.1.4,49245,192.168.1.5,445,40,77.386239,77.386239,77.386468,77.386468,CREATE,0,0,0,5.0,8101000000000000ad000000ffffffff,2097216,0,32,83,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\73fd602535a45c84\7188548fc628a1ed\cc6cca1e48663da8.pdf
192.168.1.4,49245,192.168.1.5,445,40,77.386776,77.386776,77.386943,77.386943,SET_INFO,0,0,0,5.0,8101000000000000ad000000ffffffff,1,13,,,
192.168.1.4,49245,192.168.1.5,445,40,77.387163,77.387163,77.387608,77.387608,CLOSE,0,0,0,5.0,8101000000000000ad000000ffffffff,0.000000,0.000000,0.000000,0,0
192.168.1.4,49245,192.168.1.5,445,40,77.387918,77.387918,77.388151,77.388151,CREATE,1,c0000034,0,5.0,0,2097216,0,0,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\73fd602535a45c84\7188548fc628a1ed\cc6cca1e48663da8.pdf
192.168.1.4,49245,192.168.1.5,445,40,77.388420,77.388420,77.388917,77.388917,CREATE,0,0,0,5.0,8501000000000000b1000000ffffffff,96,128,32,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\73fd602535a45c84\7188548fc628a1ed\92de13d3033c04c4.hta
192.168.1.4,49245,192.168.1.5,445,40,77.389337,77.389455,77.390004,77.390004,WRITE,0,0,0,5.0,8501000000000000b1000000ffffffff,3916,0,3916,,
192.168.1.4,49245,192.168.1.5,445,40,77.390448,77.390448,77.390791,77.390791,WRITE,0,0,0,5.0,8501000000000000b1000000ffffffff,174,3916,174,,
192.168.1.4,49245,192.168.1.5,445,40,77.390988,77.390988,77.391325,77.391325,WRITE,0,0,0,5.0,8501000000000000b1000000ffffffff,42,4090,42,,
192.168.1.4,49245,192.168.1.5,445,40,77.391527,77.391527,77.392232,77.392232,CLOSE,0,0,0,5.0,8501000000000000b1000000ffffffff,1574868382.397750,1574868383.069626,1574868383.069626,32,4132
192.168.1.4,49245,192.168.1.5,445,40,77.392611,77.392611,77.392809,77.392809,CLOSE,0,0,0,5.0,e50000000000000011000000ffffffff,0.000000,0.000000,0.000000,0,0
192.168.1.4,49245,192.168.1.5,445,40,77.393373,77.393373,77.393654,77.393654,CREATE,0,0,0,5.0,8901000000000000b5000000ffffffff,33,0,16,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\73fd602535a45c84\8be40a9fae06e361
192.168.1.4,49245,192.168.1.5,445,40,77.394010,77.394010,77.394733,77.394733,QUERY_DIRECTORY,0,0,0,5.0,0,,,,,
192.168.1.4,49245,192.168.1.5,445,40,77.394010,77.394010,77.394733,77.394733,QUERY_DIRECTORY,0,80000006,0,5.0,0,,,,,
192.168.1.4,49245,192.168.1.5,445,40,77.395164,77.395164,77.395385,77.395385,CREATE,0,0,0,5.0,8d01000000000000b9000000ffffffff,33,0,16,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\73fd602535a45c84\8be40a9fae06e361\c3ebccb3820552b6
192.168.1.4,49245,192.168.1.5,445,40,77.395733,77.395733,77.436275,77.436305,QUERY_DIRECTORY,0,0,0,5.0,0,,,,,
192.168.1.4,49245,192.168.1.5,445,40,77.395733,77.395733,77.436305,77.436305,QUERY_DIRECTORY,0,80000006,0,5.0,0,,,,,
192.168.1.4,49245,192.168.1.5,445,40,77.437261,77.437261,77.437791,77.437791,CREATE,0,0,0,5.0,9101000000000000bd000000ffffffff,33,0,16,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\73fd602535a45c84\8be40a9fae06e361\c3ebccb3820552b6\130c034ff297b445
192.168.1.4,49245,192.168.1.5,445,40,77.438601,77.438601,77.484915,77.484962,QUERY_DIRECTORY,0,0,0,5.0,0,,,,,
192.168.1.4,49245,192.168.1.5,445,40,77.438601,77.438601,77.484962,77.484962,QUERY_DIRECTORY,0,80000006,0,5.0,0,,,,,
192.168.1.4,49245,192.168.1.5,445,40,77.514344,77.514344,77.517849,77.517849,CREATE,0,0,0,5.0,9501000000000000c1000000ffffffff,96,0,32,2401952,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\73fd602535a45c84\8be40a9fae06e361\c3ebccb3820552b6\130c034ff297b445\57417d02d7ca781a.pdf
192.168.1.4,49245,192.168.1.5,445,40,77.518651,77.518651,77.519546,77.519546,CREATE,0,0,0,5.0,9901000000000000c5000000ffffffff,96,0,32,2401952,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\73fd602535a45c84\8be40a9fae06e361\c3ebccb3820552b6\130c034ff297b445\57417d02d7ca781a.pdf
192.168.1.4,49245,192.168.1.5,445,40,77.537722,77.537722,77.607578,77.609597,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,1179648,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.537858,77.537858,77.609597,77.610802,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,1245184,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.535186,77.535186,77.625002,77.627259,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,0,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.536048,77.536048,77.627259,77.630032,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,327680,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.535529,77.535529,77.630032,77.632164,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,65536,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.535645,77.535645,77.632164,77.633864,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,131072,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.535818,77.535818,77.633864,77.635315,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,196608,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.535910,77.535910,77.635315,77.636736,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,262144,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.536170,77.536170,77.636736,77.638124,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,393216,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.536890,77.536890,77.638124,77.639473,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,786432,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.536992,77.536992,77.639473,77.641304,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,851968,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.537276,77.537276,77.641304,77.642799,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,917504,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.537380,77.537380,77.642799,77.644173,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,983040,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.537520,77.537520,77.644173,77.645685,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,1048576,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.537621,77.537621,77.645685,77.653404,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,1114112,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.536307,77.536307,77.653404,77.655257,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,458752,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.536408,77.536408,77.655257,77.656946,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,524288,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.536509,77.536509,77.656946,77.657909,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,589824,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.536646,77.536646,77.657909,77.659972,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,655360,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.536748,77.536748,77.659972,77.662650,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,720896,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.537960,77.537960,77.662650,77.664124,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,1310720,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.538060,77.538060,77.664124,77.665796,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,1376256,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.538242,77.538242,77.665796,77.668405,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,1441792,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.538344,77.538344,77.668405,77.672720,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,1507328,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.538444,77.538444,77.672720,77.676644,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,1572864,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.538591,77.538591,77.676644,77.679339,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,1638400,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.538695,77.538695,77.679339,77.682583,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,1703936,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.538834,77.538834,77.682583,77.686338,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,1769472,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.538935,77.538935,77.686338,77.688074,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,1835008,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.539062,77.539062,77.688074,77.689690,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,1900544,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.539163,77.539163,77.689690,77.690890,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,1966080,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.608558,77.608558,77.690890,77.692777,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,2031616,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.610648,77.610648,77.692777,77.695098,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,2097152,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.626411,77.626411,77.695098,77.696738,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,2162688,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.629195,77.629195,77.696738,77.698514,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,2228224,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.631378,77.631378,77.698514,77.700803,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,65536,2293760,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,77.633350,77.633350,77.700803,77.701292,READ,0,0,0,5.0,9501000000000000c1000000ffffffff,42656,2359296,42656,0,
192.168.1.4,49245,192.168.1.5,445,40,77.760735,77.763198,77.767892,77.767892,WRITE,0,0,0,5.0,9901000000000000c5000000ffffffff,65536,65536,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.758941,77.760629,77.770393,77.770393,WRITE,0,0,0,5.0,9901000000000000c5000000ffffffff,65536,0,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.763198,77.765691,77.774497,77.774497,WRITE,0,0,0,5.0,9901000000000000c5000000ffffffff,65536,131072,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.765691,77.767885,77.793499,77.793499,WRITE,0,0,0,5.0,9901000000000000c5000000ffffffff,65536,196608,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.767885,77.770024,77.799023,77.799023,WRITE,0,0,0,5.0,9901000000000000c5000000ffffffff,65536,262144,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.770024,77.772846,77.799050,77.799050,WRITE,0,0,0,5.0,9901000000000000c5000000ffffffff,65536,327680,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.772846,77.774721,77.803647,77.803647,WRITE,0,0,0,5.0,9901000000000000c5000000ffffffff,65536,393216,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.774721,77.776680,77.806606,77.806606,WRITE,0,0,0,5.0,9901000000000000c5000000ffffffff,65536,458752,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.776680,77.779124,77.807103,77.807103,WRITE,0,0,0,5.0,9901000000000000c5000000ffffffff,65536,524288,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.779124,77.782267,77.807517,77.807517,WRITE,0,0,0,5.0,9901000000000000c5000000ffffffff,65536,589824,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.782267,77.784131,77.807964,77.807964,WRITE,0,0,0,5.0,9901000000000000c5000000ffffffff,65536,655360,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.784131,77.786347,77.808396,77.808396,WRITE,0,0,0,5.0,9901000000000000c5000000ffffffff,65536,720896,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.786347,77.788383,77.808873,77.808873,WRITE,0,0,0,5.0,9901000000000000c5000000ffffffff,65536,786432,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.788383,77.791116,77.822152,77.822152,WRITE,0,0,0,5.0,9901000000000000c5000000ffffffff,65536,851968,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.814301,77.816325,77.826702,77.826702,WRITE,0,0,0,5.0,9901000000000000c5000000ffffffff,65536,1507328,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.816325,77.818753,77.827219,77.827219,WRITE,0,0,0,5.0,9901000000000000c5000000ffffffff,65536,1572864,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.818753,77.820989,77.829693,77.829693,WRITE,0,0,0,5.0,9901000000000000c5000000ffffffff,65536,1638400,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.820989,77.823464,77.843346,77.843346,WRITE,0,0,0,5.0,9901000000000000c5000000ffffffff,65536,1703936,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.823464,77.825635,77.844406,77.844406,WRITE,0,0,0,5.0,9901000000000000c5000000ffffffff,65536,1769472,65536,,
192.168.1.4,49245,192.168.1.5,445,40,77.825635,77.827458,77.845365,77.845365,WRITE,0,0,0,5.0,9901000000000000c5000000ffffffff,65536,1835008,65536,,
